,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
0,Census Tract 1001,0.3986,124196.0,880900.0,06,087,100100,Census Tract 1001,0.0,0.0,60.0,3.9672106896398653,5.0,61.092606214760174,0.4613984841572466,4.630866376705027,0.3815315315315315,0.23378378378378378,0.05405405405405406,0.16363636363636364,1.0
1,Census Tract 1002,0.4476,99375.0,817500.0,06,087,100200,Census Tract 1002,5.0,46.0,143.0,5.062563803857443,27.0,7154.457147254288,0.4556102674717801,11.118006814731169,0.34726326157309695,0.24919093851132687,0.025045729562403266,0.12556053811659193,0.9717277486910995
2,Census Tract 1003,0.4668,132500.0,1123700.0,06,087,100300,Census Tract 1003,0.0,46.0,100.0,5.326680316594849,10.0,3729.7383136879544,0.424277909804048,4.751603532098068,0.46810699588477367,0.21141975308641975,0.02700617283950617,0.13580246913580246,0.893644617380026
3,Census Tract 1004,0.5747,29943.0,631300.0,06,087,100400,Census Tract 1004,0.0,74.0,231.0,5.994753669724999,0.0,1773.816903312852,0.40213744080892777,4.315392704464572,0.049927710843373496,0.3577831325301205,0.08559036144578314,0.2938689217758985,0.9129411764705883
4,Census Tract 1005,0.5193,93348.0,893300.0,06,087,100500,Census Tract 1005,1.0,38.0,9.0,8.068122955186944,20.0,2459.004874587814,0.4387234631252616,1.7785154772212857,0.2885448916408669,0.5557275541795665,0.030340557275541795,0.39241486068111453,0.9370400654129191
5,Census Tract 1006,0.431,107470.0,925900.0,06,087,100600,Census Tract 1006,0.0,20.0,54.0,7.225961907922914,15.0,67.51859493509903,0.4612578290074521,6.1905668343423645,0.4268922018348624,0.18004587155963303,0.030676605504587156,0.08309373202990224,0.9421921921921922
6,Census Tract 1007,0.5788,39065.0,766000.0,06,087,100700,Census Tract 1007,1.0,36.0,406.0,6.057017395540408,23.0,1405.0379869794037,0.4886232919772482,14.280620249566619,0.33455689564761404,0.28893550078657576,0.05715783953854221,0.17357105401153644,0.9183673469387755
7,Census Tract 1008.01,0.5309,65313.0,676000.0,06,087,100801,Census Tract 1008.01,4.0,36.0,138.0,6.221499397074251,25.0,300.0682719334609,0.4634842522655861,7.526343439815077,0.2685539403213466,0.6161693445549604,0.024993624075490946,0.1884723284876307,0.9121894858463316
8,Census Tract 1008.02,0.4943,88352.0,841400.0,06,087,100802,Census Tract 1008.02,0.0,24.0,53.0,6.36846349554256,28.0,40.329914852508985,0.43293735183854215,2.992920318495732,0.4114730878186969,0.37747875354107646,0.04001416430594901,0.11729055258467024,1.0
9,Census Tract 1009,0.4285,87103.0,885400.0,06,087,100900,Census Tract 1009,0.0,30.0,156.0,6.725581898262895,62.0,1931.9113160127229,0.4763834536936203,6.144842814080498,0.3596654275092937,0.24628252788104088,0.024860594795539034,0.14567843866171004,0.8260320134793597
10,Census Tract 1010.01,0.5829,40461.0,840000.0,06,087,101001,Census Tract 1010.01,2.0,30.0,35.0,7.3613026260691345,12.0,3425.3401085703827,0.43257257369632857,19.77389132134769,0.17785800240673888,0.4724428399518652,0.019494584837545126,0.32996389891696754,0.9489003880983182
11,Census Tract 1010.02,0.5056,41556.0,934700.0,06,087,101002,Census Tract 1010.02,10.0,40.0,469.0,7.498446351898754,75.0,2092.888653496313,0.47801705090628,5.377780308431645,0.2762573099415205,0.3457309941520468,0.023391812865497075,0.33076023391812864,0.924029022620572
12,Census Tract 1101.01,0.33,86481.0,505700.0,06,087,110101,Census Tract 1101.01,0.0,4.0,10.0,26.792777619009538,2.0,590.9488936604922,0.640407367465987,9.581974650252258,0.24319654427645787,0.11144708423326134,0.017710583153347732,0.0859611231101512,0.9604790419161676
13,Census Tract 1104.02,0.3705,82353.0,590100.0,06,087,110402,Census Tract 1104.02,0.0,8.0,23.0,24.626762954540382,4.0,1468.7770692509525,0.7394623077096799,0.0,0.1260905691732447,0.2837557125051932,0.023888658080598254,0.07216494845360824,0.9760247486465584
15,Census Tract 1105.03,0.4754,46136.0,527000.0,06,087,110503,Census Tract 1105.03,0.0,18.0,10.0,24.296465275284167,0.0,554.4609770939692,0.7891535011743662,0.0,0.046988331756543676,0.1813308104698833,0.048880479344055504,0.21802602348460806,1.0
16,Census Tract 1105.04,0.3233,70461.0,238900.0,06,087,110504,Census Tract 1105.04,0.0,8.0,12.0,24.12502825259198,0.0,1303.6183188814805,0.8446577472928922,0.0,0.0323785803237858,0.2661892901618929,0.053549190535491904,0.030510585305105854,1.0
17,Census Tract 1105.05,0.3651,50110.0,421900.0,06,087,110505,Census Tract 1105.05,0.0,28.0,6.0,25.1017918303391,0.0,2294.3841497420462,0.7705373570608605,0.0,0.04102233676975945,0.16924398625429554,0.06958762886597938,0.26296878508870425,0.9089700996677741
18,Census Tract 1105.06,0.3462,83426.0,488800.0,06,087,110506,Census Tract 1105.06,0.0,22.0,6.0,24.09078886757196,1.0,425.49036987573487,0.6041333602108504,0.0,0.11099865047233469,0.20850202429149797,0.023616734143049933,0.11302294197031039,1.0
19,Census Tract 1106.01,0.366,75025.0,382900.0,06,087,110601,Census Tract 1106.01,0.0,44.0,35.0,23.069359488597375,0.0,165.06369219031453,0.9047524440384537,0.0,0.024712843717368604,0.20048729550991995,0.06978767838496346,0.01833245196545038,1.0
20,Census Tract 1106.02,0.539,63092.0,571500.0,06,087,110602,Census Tract 1106.02,0.0,12.0,7.0,23.43879267530802,0.0,2467.5966309223763,0.6587002624966006,0.0,0.10260290556900727,0.22548426150121065,0.02148910411622276,0.02940284934828736,1.0
